,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,genreId,BinProb
53806,62.0,88.0,90.0,8.0,40.0,3.0,6
53807,62.0,88.0,90.0,8.0,40.0,2.0,16
53808,62.0,88.0,90.0,8.0,40.0,12.0,11
53809,62.0,88.0,90.0,8.0,40.0,13.0,13
66337,48.0,10.0,94.0,30.0,32.0,13.0,13
66339,48.0,10.0,94.0,30.0,32.0,2.0,13
66357,48.0,10.0,94.0,30.0,32.0,12.0,5
53810,62.0,88.0,90.0,8.0,40.0,3.0,6
53811,62.0,88.0,90.0,8.0,40.0,13.0,13
53812,62.0,88.0,90.0,8.0,40.0,17.0,7
53886,62.0,88.0,90.0,8.0,40.0,0.0,8
63730,54.0,44.0,76.0,98.0,16.0,17.0,6
63731,54.0,44.0,76.0,98.0,16.0,13.0,9
63732,54.0,44.0,76.0,98.0,16.0,0.0,10
53813,62.0,88.0,90.0,8.0,40.0,3.0,6
53814,62.0,88.0,90.0,8.0,40.0,4.0,8
53815,62.0,88.0,90.0,8.0,40.0,16.0,10
53816,62.0,88.0,90.0,8.0,40.0,16.0,10
53817,62.0,88.0,90.0,8.0,40.0,3.0,6
53818,62.0,88.0,90.0,8.0,40.0,0.0,8
53819,62.0,88.0,90.0,8.0,40.0,3.0,6
53820,62.0,88.0,90.0,8.0,40.0,11.0,7
53821,62.0,88.0,90.0,8.0,40.0,3.0,6
53822,62.0,88.0,90.0,8.0,40.0,6.0,12
53823,62.0,88.0,90.0,8.0,40.0,10.0,6
53824,62.0,88.0,90.0,8.0,40.0,0.0,8
53825,62.0,88.0,90.0,8.0,40.0,11.0,7
53826,62.0,88.0,90.0,8.0,40.0,3.0,6
53827,62.0,88.0,90.0,8.0,40.0,4.0,8
53828,62.0,88.0,90.0,8.0,40.0,8.0,13
53829,62.0,88.0,90.0,8.0,40.0,3.0,6
53831,62.0,88.0,90.0,8.0,40.0,3.0,6
53871,62.0,88.0,90.0,8.0,40.0,12.0,11
53832,62.0,88.0,90.0,8.0,40.0,9.0,8
65760,0.0,6.0,48.0,70.0,4.0,9.0,17
66949,26.0,72.0,52.0,84.0,42.0,9.0,11
53833,62.0,88.0,90.0,8.0,40.0,13.0,13
53834,62.0,88.0,90.0,8.0,40.0,17.0,7
53856,62.0,88.0,90.0,8.0,40.0,11.0,7
53835,62.0,88.0,90.0,8.0,40.0,14.0,8
67962,30.0,40.0,58.0,58.0,90.0,14.0,8
53836,62.0,88.0,90.0,8.0,40.0,4.0,8
53837,62.0,88.0,90.0,8.0,40.0,16.0,10
53838,62.0,88.0,90.0,8.0,40.0,4.0,8
53839,62.0,88.0,90.0,8.0,40.0,5.0,9
53840,62.0,88.0,90.0,8.0,40.0,11.0,7
61912,60.0,70.0,92.0,98.0,62.0,11.0,17
61913,60.0,70.0,92.0,98.0,62.0,5.0,18
61914,60.0,70.0,92.0,98.0,62.0,4.0,11
53841,62.0,88.0,90.0,8.0,40.0,3.0,6
53842,62.0,88.0,90.0,8.0,40.0,11.0,7
53843,62.0,88.0,90.0,8.0,40.0,3.0,6
53844,62.0,88.0,90.0,8.0,40.0,11.0,7
53845,62.0,88.0,90.0,8.0,40.0,9.0,8
53846,62.0,88.0,90.0,8.0,40.0,11.0,7
53847,62.0,88.0,90.0,8.0,40.0,11.0,7
53848,62.0,88.0,90.0,8.0,40.0,17.0,7
53849,62.0,88.0,90.0,8.0,40.0,5.0,9
53850,62.0,88.0,90.0,8.0,40.0,10.0,6
64691,22.0,20.0,60.0,12.0,82.0,10.0,2
64692,22.0,20.0,60.0,12.0,82.0,5.0,10
68464,88.0,0.0,48.0,10.0,48.0,5.0,0
68480,88.0,0.0,48.0,10.0,48.0,10.0,3
53851,62.0,88.0,90.0,8.0,40.0,0.0,8
53852,62.0,88.0,90.0,8.0,40.0,11.0,7
61551,30.0,6.0,88.0,62.0,34.0,11.0,16
61552,30.0,6.0,88.0,62.0,34.0,0.0,8
53853,62.0,88.0,90.0,8.0,40.0,3.0,6
56723,46.0,46.0,30.0,14.0,60.0,3.0,4
53854,62.0,88.0,90.0,8.0,40.0,3.0,6
53855,62.0,88.0,90.0,8.0,40.0,3.0,6
53857,62.0,88.0,90.0,8.0,40.0,11.0,7
53858,62.0,88.0,90.0,8.0,40.0,3.0,6
53859,62.0,88.0,90.0,8.0,40.0,3.0,6
53860,62.0,88.0,90.0,8.0,40.0,3.0,6
53990,62.0,88.0,90.0,8.0,40.0,0.0,8
53861,62.0,88.0,90.0,8.0,40.0,3.0,6
53862,62.0,88.0,90.0,8.0,40.0,2.0,16
53863,62.0,88.0,90.0,8.0,40.0,9.0,8
53864,62.0,88.0,90.0,8.0,40.0,12.0,11
53865,62.0,88.0,90.0,8.0,40.0,0.0,8
53866,62.0,88.0,90.0,8.0,40.0,3.0,6
53867,62.0,88.0,90.0,8.0,40.0,16.0,10
67265,76.0,94.0,26.0,8.0,42.0,0.0,3
67266,76.0,94.0,26.0,8.0,42.0,3.0,1
67267,76.0,94.0,26.0,8.0,42.0,16.0,6
53868,62.0,88.0,90.0,8.0,40.0,3.0,6
53869,62.0,88.0,90.0,8.0,40.0,10.0,6
53870,62.0,88.0,90.0,8.0,40.0,0.0,8
53872,62.0,88.0,90.0,8.0,40.0,3.0,6
53873,62.0,88.0,90.0,8.0,40.0,3.0,6
53874,62.0,88.0,90.0,8.0,40.0,3.0,6
53875,62.0,88.0,90.0,8.0,40.0,3.0,6
53876,62.0,88.0,90.0,8.0,40.0,10.0,6
53877,62.0,88.0,90.0,8.0,40.0,3.0,6
53878,62.0,88.0,90.0,8.0,40.0,11.0,7
53879,62.0,88.0,90.0,8.0,40.0,3.0,6
53880,62.0,88.0,90.0,8.0,40.0,3.0,6
53881,62.0,88.0,90.0,8.0,40.0,11.0,7
53882,62.0,88.0,90.0,8.0,40.0,3.0,6
53883,62.0,88.0,90.0,8.0,40.0,11.0,7
53884,62.0,88.0,90.0,8.0,40.0,0.0,8
53887,62.0,88.0,90.0,8.0,40.0,16.0,10
53966,62.0,88.0,90.0,8.0,40.0,3.0,6
53888,62.0,88.0,90.0,8.0,40.0,16.0,10
53911,62.0,88.0,90.0,8.0,40.0,11.0,7
53912,62.0,88.0,90.0,8.0,40.0,4.0,8
53889,62.0,88.0,90.0,8.0,40.0,0.0,8
53890,62.0,88.0,90.0,8.0,40.0,9.0,8
53891,62.0,88.0,90.0,8.0,40.0,17.0,7
53892,62.0,88.0,90.0,8.0,40.0,2.0,16
53893,62.0,88.0,90.0,8.0,40.0,3.0,6
53894,62.0,88.0,90.0,8.0,40.0,9.0,8
64383,18.0,64.0,62.0,74.0,92.0,3.0,8
64384,18.0,64.0,62.0,74.0,92.0,2.0,8
64398,18.0,64.0,62.0,74.0,92.0,9.0,6
53895,62.0,88.0,90.0,8.0,40.0,4.0,8
53896,62.0,88.0,90.0,8.0,40.0,9.0,8
53897,62.0,88.0,90.0,8.0,40.0,11.0,7
53898,62.0,88.0,90.0,8.0,40.0,0.0,8
53899,62.0,88.0,90.0,8.0,40.0,11.0,7
53900,62.0,88.0,90.0,8.0,40.0,3.0,6
53901,62.0,88.0,90.0,8.0,40.0,0.0,8
53902,62.0,88.0,90.0,8.0,40.0,11.0,7
53903,62.0,88.0,90.0,8.0,40.0,10.0,6
53904,62.0,88.0,90.0,8.0,40.0,9.0,8
53905,62.0,88.0,90.0,8.0,40.0,3.0,6
53906,62.0,88.0,90.0,8.0,40.0,11.0,7
53941,62.0,88.0,90.0,8.0,40.0,3.0,6
53907,62.0,88.0,90.0,8.0,40.0,11.0,7
63374,86.0,16.0,6.0,90.0,12.0,11.0,19
53908,62.0,88.0,90.0,8.0,40.0,10.0,6
53909,62.0,88.0,90.0,8.0,40.0,3.0,6
53910,62.0,88.0,90.0,8.0,40.0,11.0,7
53913,62.0,88.0,90.0,8.0,40.0,11.0,7
53914,62.0,88.0,90.0,8.0,40.0,11.0,7
53916,62.0,88.0,90.0,8.0,40.0,10.0,6
53917,62.0,88.0,90.0,8.0,40.0,9.0,8
53918,62.0,88.0,90.0,8.0,40.0,13.0,13
53919,62.0,88.0,90.0,8.0,40.0,3.0,6
53920,62.0,88.0,90.0,8.0,40.0,8.0,13
53921,62.0,88.0,90.0,8.0,40.0,4.0,8
53922,62.0,88.0,90.0,8.0,40.0,16.0,10
53923,62.0,88.0,90.0,8.0,40.0,2.0,16
53924,62.0,88.0,90.0,8.0,40.0,12.0,11
53925,62.0,88.0,90.0,8.0,40.0,3.0,6
53926,62.0,88.0,90.0,8.0,40.0,3.0,6
53927,62.0,88.0,90.0,8.0,40.0,3.0,6
53928,62.0,88.0,90.0,8.0,40.0,11.0,7
53939,62.0,88.0,90.0,8.0,40.0,3.0,6
53929,62.0,88.0,90.0,8.0,40.0,3.0,6
53930,62.0,88.0,90.0,8.0,40.0,16.0,10
53931,62.0,88.0,90.0,8.0,40.0,17.0,7
53932,62.0,88.0,90.0,8.0,40.0,2.0,16
53933,62.0,88.0,90.0,8.0,40.0,3.0,6
70008,78.0,76.0,52.0,46.0,32.0,3.0,8
70024,78.0,76.0,52.0,46.0,32.0,2.0,13
53934,62.0,88.0,90.0,8.0,40.0,13.0,13
53935,62.0,88.0,90.0,8.0,40.0,3.0,6
53936,62.0,88.0,90.0,8.0,40.0,11.0,7
53937,62.0,88.0,90.0,8.0,40.0,2.0,16
53938,62.0,88.0,90.0,8.0,40.0,3.0,6
53940,62.0,88.0,90.0,8.0,40.0,5.0,9
53948,62.0,88.0,90.0,8.0,40.0,11.0,7
53942,62.0,88.0,90.0,8.0,40.0,10.0,6
53943,62.0,88.0,90.0,8.0,40.0,14.0,8
53944,62.0,88.0,90.0,8.0,40.0,0.0,8
53945,62.0,88.0,90.0,8.0,40.0,3.0,6
53946,62.0,88.0,90.0,8.0,40.0,11.0,7
59786,64.0,84.0,26.0,70.0,40.0,11.0,13
59800,64.0,84.0,26.0,70.0,40.0,0.0,7
59801,64.0,84.0,26.0,70.0,40.0,3.0,7
53947,62.0,88.0,90.0,8.0,40.0,0.0,8
53969,62.0,88.0,90.0,8.0,40.0,3.0,6
64693,22.0,20.0,60.0,12.0,82.0,3.0,6
64694,22.0,20.0,60.0,12.0,82.0,0.0,5
66950,26.0,72.0,52.0,84.0,42.0,3.0,11
66951,26.0,72.0,52.0,84.0,42.0,0.0,10
53949,62.0,88.0,90.0,8.0,40.0,3.0,6
61930,60.0,70.0,92.0,98.0,62.0,3.0,14
53950,62.0,88.0,90.0,8.0,40.0,3.0,6
53951,62.0,88.0,90.0,8.0,40.0,3.0,6
53952,62.0,88.0,90.0,8.0,40.0,4.0,8
53953,62.0,88.0,90.0,8.0,40.0,11.0,7
53954,62.0,88.0,90.0,8.0,40.0,10.0,6
53955,62.0,88.0,90.0,8.0,40.0,10.0,6
53956,62.0,88.0,90.0,8.0,40.0,12.0,11
53967,62.0,88.0,90.0,8.0,40.0,3.0,6
53957,62.0,88.0,90.0,8.0,40.0,10.0,6
53958,62.0,88.0,90.0,8.0,40.0,16.0,10
53959,62.0,88.0,90.0,8.0,40.0,17.0,7
53960,62.0,88.0,90.0,8.0,40.0,20.0,9
53961,62.0,88.0,90.0,8.0,40.0,7.0,3
53962,62.0,88.0,90.0,8.0,40.0,11.0,7
53963,62.0,88.0,90.0,8.0,40.0,17.0,7
53964,62.0,88.0,90.0,8.0,40.0,3.0,6
56722,46.0,46.0,30.0,14.0,60.0,3.0,4
53965,62.0,88.0,90.0,8.0,40.0,3.0,6
63373,86.0,16.0,6.0,90.0,12.0,3.0,14
53968,62.0,88.0,90.0,8.0,40.0,8.0,13
53975,62.0,88.0,90.0,8.0,40.0,3.0,6
53970,62.0,88.0,90.0,8.0,40.0,15.0,16
53986,62.0,88.0,90.0,8.0,40.0,10.0,6
53971,62.0,88.0,90.0,8.0,40.0,10.0,6
53972,62.0,88.0,90.0,8.0,40.0,3.0,6
53973,62.0,88.0,90.0,8.0,40.0,9.0,8
53974,62.0,88.0,90.0,8.0,40.0,3.0,6
53983,62.0,88.0,90.0,8.0,40.0,9.0,8
53976,62.0,88.0,90.0,8.0,40.0,3.0,6
53977,62.0,88.0,90.0,8.0,40.0,12.0,11
53978,62.0,88.0,90.0,8.0,40.0,3.0,6
53979,62.0,88.0,90.0,8.0,40.0,4.0,8
53980,62.0,88.0,90.0,8.0,40.0,7.0,3
53981,62.0,88.0,90.0,8.0,40.0,11.0,7
53982,62.0,88.0,90.0,8.0,40.0,0.0,8
53985,62.0,88.0,90.0,8.0,40.0,3.0,6
53984,62.0,88.0,90.0,8.0,40.0,3.0,6
53995,62.0,88.0,90.0,8.0,40.0,11.0,7
53987,62.0,88.0,90.0,8.0,40.0,11.0,7
53988,62.0,88.0,90.0,8.0,40.0,4.0,8
53989,62.0,88.0,90.0,8.0,40.0,10.0,6
53991,62.0,88.0,90.0,8.0,40.0,6.0,12
53996,62.0,88.0,90.0,8.0,40.0,8.0,13
53992,62.0,88.0,90.0,8.0,40.0,8.0,13
53993,62.0,88.0,90.0,8.0,40.0,3.0,6
53994,62.0,88.0,90.0,8.0,40.0,10.0,6
54012,38.0,52.0,92.0,2.0,60.0,3.0,7
54124,38.0,52.0,92.0,2.0,60.0,19.0,10
54013,38.0,52.0,92.0,2.0,60.0,13.0,12
54075,38.0,52.0,92.0,2.0,60.0,9.0,7
54014,38.0,52.0,92.0,2.0,60.0,0.0,7
54015,38.0,52.0,92.0,2.0,60.0,11.0,9
54016,38.0,52.0,92.0,2.0,60.0,11.0,9
64973,78.0,74.0,14.0,98.0,62.0,11.0,18
54017,38.0,52.0,92.0,2.0,60.0,3.0,7
54018,38.0,52.0,92.0,2.0,60.0,13.0,12
54019,38.0,52.0,92.0,2.0,60.0,10.0,2
54020,38.0,52.0,92.0,2.0,60.0,11.0,9
54021,38.0,52.0,92.0,2.0,60.0,2.0,15
54023,38.0,52.0,92.0,2.0,60.0,3.0,7
54032,38.0,52.0,92.0,2.0,60.0,16.0,11
54022,38.0,52.0,92.0,2.0,60.0,10.0,2
54024,38.0,52.0,92.0,2.0,60.0,14.0,12
54025,38.0,52.0,92.0,2.0,60.0,3.0,7
54026,38.0,52.0,92.0,2.0,60.0,9.0,7
54027,38.0,52.0,92.0,2.0,60.0,0.0,7
54028,38.0,52.0,92.0,2.0,60.0,3.0,7
54029,38.0,52.0,92.0,2.0,60.0,5.0,9
54030,38.0,52.0,92.0,2.0,60.0,0.0,7
54031,38.0,52.0,92.0,2.0,60.0,0.0,7
54033,38.0,52.0,92.0,2.0,60.0,3.0,7
54056,38.0,52.0,92.0,2.0,60.0,15.0,15
54034,38.0,52.0,92.0,2.0,60.0,10.0,2
59090,90.0,78.0,16.0,94.0,84.0,10.0,19
54035,38.0,52.0,92.0,2.0,60.0,11.0,9
54044,38.0,52.0,92.0,2.0,60.0,13.0,12
54053,38.0,52.0,92.0,2.0,60.0,7.0,4
57638,50.0,70.0,64.0,38.0,64.0,13.0,10
57639,50.0,70.0,64.0,38.0,64.0,11.0,12
57640,50.0,70.0,64.0,38.0,64.0,7.0,4
54036,38.0,52.0,92.0,2.0,60.0,11.0,9
54055,38.0,52.0,92.0,2.0,60.0,3.0,7
54099,38.0,52.0,92.0,2.0,60.0,0.0,7
54037,38.0,52.0,92.0,2.0,60.0,0.0,7
54038,38.0,52.0,92.0,2.0,60.0,11.0,9
54039,38.0,52.0,92.0,2.0,60.0,17.0,4
54040,38.0,52.0,92.0,2.0,60.0,2.0,15
54041,38.0,52.0,92.0,2.0,60.0,16.0,11
54042,38.0,52.0,92.0,2.0,60.0,3.0,7
54043,38.0,52.0,92.0,2.0,60.0,2.0,15
54045,38.0,52.0,92.0,2.0,60.0,3.0,7
54054,38.0,52.0,92.0,2.0,60.0,9.0,7
54046,38.0,52.0,92.0,2.0,60.0,9.0,7
54047,38.0,52.0,92.0,2.0,60.0,12.0,4
54048,38.0,52.0,92.0,2.0,60.0,13.0,12
54049,38.0,52.0,92.0,2.0,60.0,2.0,15
54050,38.0,52.0,92.0,2.0,60.0,3.0,7
54051,38.0,52.0,92.0,2.0,60.0,4.0,6
54052,38.0,52.0,92.0,2.0,60.0,3.0,7
65759,0.0,6.0,48.0,70.0,4.0,3.0,16
54057,38.0,52.0,92.0,2.0,60.0,3.0,7
54077,38.0,52.0,92.0,2.0,60.0,0.0,7
54080,38.0,52.0,92.0,2.0,60.0,11.0,9
62342,34.0,88.0,46.0,78.0,16.0,0.0,7
62343,34.0,88.0,46.0,78.0,16.0,3.0,11
62344,34.0,88.0,46.0,78.0,16.0,11.0,11
54058,38.0,52.0,92.0,2.0,60.0,9.0,7
54059,38.0,52.0,92.0,2.0,60.0,13.0,12
54060,38.0,52.0,92.0,2.0,60.0,3.0,7
54061,38.0,52.0,92.0,2.0,60.0,2.0,15
54062,38.0,52.0,92.0,2.0,60.0,3.0,7
54063,38.0,52.0,92.0,2.0,60.0,21.0,11
54064,38.0,52.0,92.0,2.0,60.0,0.0,7
54065,38.0,52.0,92.0,2.0,60.0,3.0,7
54067,38.0,52.0,92.0,2.0,60.0,16.0,11
54066,38.0,52.0,92.0,2.0,60.0,10.0,2
64974,78.0,74.0,14.0,98.0,62.0,10.0,19
54068,38.0,52.0,92.0,2.0,60.0,7.0,4
54069,38.0,52.0,92.0,2.0,60.0,16.0,11
54076,38.0,52.0,92.0,2.0,60.0,2.0,15
54070,38.0,52.0,92.0,2.0,60.0,10.0,2
54071,38.0,52.0,92.0,2.0,60.0,3.0,7
54072,38.0,52.0,92.0,2.0,60.0,2.0,15
54073,38.0,52.0,92.0,2.0,60.0,7.0,4
54074,38.0,52.0,92.0,2.0,60.0,11.0,9
65756,0.0,6.0,48.0,70.0,4.0,11.0,14
65757,0.0,6.0,48.0,70.0,4.0,7.0,5
65758,0.0,6.0,48.0,70.0,4.0,2.0,16
54078,38.0,52.0,92.0,2.0,60.0,15.0,15
54079,38.0,52.0,92.0,2.0,60.0,0.0,7
54088,38.0,52.0,92.0,2.0,60.0,11.0,9
54081,38.0,52.0,92.0,2.0,60.0,10.0,2
54082,38.0,52.0,92.0,2.0,60.0,1.0,7
54083,38.0,52.0,92.0,2.0,60.0,4.0,6
54084,38.0,52.0,92.0,2.0,60.0,10.0,2
54085,38.0,52.0,92.0,2.0,60.0,11.0,9
54086,38.0,52.0,92.0,2.0,60.0,3.0,7
54087,38.0,52.0,92.0,2.0,60.0,11.0,9
54089,38.0,52.0,92.0,2.0,60.0,9.0,7
54098,38.0,52.0,92.0,2.0,60.0,12.0,4
54090,38.0,52.0,92.0,2.0,60.0,9.0,7
54091,38.0,52.0,92.0,2.0,60.0,14.0,12
54092,38.0,52.0,92.0,2.0,60.0,16.0,11
54093,38.0,52.0,92.0,2.0,60.0,2.0,15
54094,38.0,52.0,92.0,2.0,60.0,3.0,7
54095,38.0,52.0,92.0,2.0,60.0,16.0,11
54096,38.0,52.0,92.0,2.0,60.0,3.0,7
54097,38.0,52.0,92.0,2.0,60.0,11.0,9
54100,38.0,52.0,92.0,2.0,60.0,3.0,7
54101,38.0,52.0,92.0,2.0,60.0,11.0,9
54163,38.0,52.0,92.0,2.0,60.0,0.0,7
54102,38.0,52.0,92.0,2.0,60.0,19.0,10
54110,38.0,52.0,92.0,2.0,60.0,11.0,9
54122,38.0,52.0,92.0,2.0,60.0,0.0,7
54103,38.0,52.0,92.0,2.0,60.0,16.0,11
54104,38.0,52.0,92.0,2.0,60.0,3.0,7
54105,38.0,52.0,92.0,2.0,60.0,11.0,9
54106,38.0,52.0,92.0,2.0,60.0,1.0,7
54107,38.0,52.0,92.0,2.0,60.0,10.0,2
54108,38.0,52.0,92.0,2.0,60.0,15.0,15
54109,38.0,52.0,92.0,2.0,60.0,0.0,7
54111,38.0,52.0,92.0,2.0,60.0,11.0,9
54120,38.0,52.0,92.0,2.0,60.0,19.0,10
54112,38.0,52.0,92.0,2.0,60.0,13.0,12
54113,38.0,52.0,92.0,2.0,60.0,3.0,7
54114,38.0,52.0,92.0,2.0,60.0,11.0,9
54115,38.0,52.0,92.0,2.0,60.0,11.0,9
54116,38.0,52.0,92.0,2.0,60.0,1.0,7
54117,38.0,52.0,92.0,2.0,60.0,3.0,7
54118,38.0,52.0,92.0,2.0,60.0,6.0,10
54119,38.0,52.0,92.0,2.0,60.0,3.0,7
54121,38.0,52.0,92.0,2.0,60.0,0.0,7
54123,38.0,52.0,92.0,2.0,60.0,10.0,2
54125,38.0,52.0,92.0,2.0,60.0,0.0,7
54126,38.0,52.0,92.0,2.0,60.0,11.0,9
54127,38.0,52.0,92.0,2.0,60.0,3.0,7
54128,38.0,52.0,92.0,2.0,60.0,0.0,7
54129,38.0,52.0,92.0,2.0,60.0,2.0,15
54130,38.0,52.0,92.0,2.0,60.0,3.0,7
54131,38.0,52.0,92.0,2.0,60.0,3.0,7
54132,38.0,52.0,92.0,2.0,60.0,12.0,4
54133,38.0,52.0,92.0,2.0,60.0,0.0,7
54142,38.0,52.0,92.0,2.0,60.0,11.0,9
65230,22.0,20.0,8.0,66.0,20.0,11.0,14
65235,22.0,20.0,8.0,66.0,20.0,0.0,0
54134,38.0,52.0,92.0,2.0,60.0,3.0,7
54135,38.0,52.0,92.0,2.0,60.0,9.0,7
54136,38.0,52.0,92.0,2.0,60.0,16.0,11
54137,38.0,52.0,92.0,2.0,60.0,3.0,7
54138,38.0,52.0,92.0,2.0,60.0,12.0,4
54139,38.0,52.0,92.0,2.0,60.0,0.0,7
54140,38.0,52.0,92.0,2.0,60.0,11.0,9
54141,38.0,52.0,92.0,2.0,60.0,19.0,10
54143,38.0,52.0,92.0,2.0,60.0,11.0,9
54144,38.0,52.0,92.0,2.0,60.0,3.0,7
54145,38.0,52.0,92.0,2.0,60.0,16.0,11
57466,86.0,56.0,88.0,22.0,38.0,16.0,10
57509,86.0,56.0,88.0,22.0,38.0,3.0,9
54146,38.0,52.0,92.0,2.0,60.0,11.0,9
54147,38.0,52.0,92.0,2.0,60.0,16.0,11
54154,38.0,52.0,92.0,2.0,60.0,3.0,7
54148,38.0,52.0,92.0,2.0,60.0,4.0,6
54149,38.0,52.0,92.0,2.0,60.0,7.0,4
54150,38.0,52.0,92.0,2.0,60.0,16.0,11
54151,38.0,52.0,92.0,2.0,60.0,2.0,15
54152,38.0,52.0,92.0,2.0,60.0,3.0,7
54153,38.0,52.0,92.0,2.0,60.0,21.0,11
54155,38.0,52.0,92.0,2.0,60.0,3.0,7
54156,38.0,52.0,92.0,2.0,60.0,17.0,4
54164,38.0,52.0,92.0,2.0,60.0,3.0,7
54157,38.0,52.0,92.0,2.0,60.0,3.0,7
54158,38.0,52.0,92.0,2.0,60.0,11.0,9
54159,38.0,52.0,92.0,2.0,60.0,0.0,7
54160,38.0,52.0,92.0,2.0,60.0,3.0,7
54161,38.0,52.0,92.0,2.0,60.0,11.0,9
58676,0.0,50.0,94.0,40.0,2.0,11.0,8
67399,10.0,36.0,34.0,82.0,80.0,11.0,17
54162,38.0,52.0,92.0,2.0,60.0,11.0,9
54165,38.0,52.0,92.0,2.0,60.0,13.0,12
54166,38.0,52.0,92.0,2.0,60.0,5.0,9
54167,38.0,52.0,92.0,2.0,60.0,3.0,7
54186,38.0,52.0,92.0,2.0,60.0,0.0,7
54168,38.0,52.0,92.0,2.0,60.0,11.0,9
54169,38.0,52.0,92.0,2.0,60.0,16.0,11
54170,38.0,52.0,92.0,2.0,60.0,11.0,9
54171,38.0,52.0,92.0,2.0,60.0,0.0,7
54172,38.0,52.0,92.0,2.0,60.0,3.0,7
54173,38.0,52.0,92.0,2.0,60.0,8.0,14
54174,38.0,52.0,92.0,2.0,60.0,3.0,7
54175,38.0,52.0,92.0,2.0,60.0,9.0,7
54176,38.0,52.0,92.0,2.0,60.0,2.0,15
54177,38.0,52.0,92.0,2.0,60.0,11.0,9
54178,38.0,52.0,92.0,2.0,60.0,0.0,7
54179,38.0,52.0,92.0,2.0,60.0,11.0,9
54180,38.0,52.0,92.0,2.0,60.0,3.0,7
54181,38.0,52.0,92.0,2.0,60.0,7.0,4
54182,38.0,52.0,92.0,2.0,60.0,3.0,7
54183,38.0,52.0,92.0,2.0,60.0,11.0,9
54184,38.0,52.0,92.0,2.0,60.0,13.0,12
54185,38.0,52.0,92.0,2.0,60.0,3.0,7
54187,38.0,52.0,92.0,2.0,60.0,4.0,6
54295,38.0,52.0,92.0,2.0,60.0,2.0,15
54296,38.0,52.0,92.0,2.0,60.0,0.0,7
54188,38.0,52.0,92.0,2.0,60.0,10.0,2
54189,38.0,52.0,92.0,2.0,60.0,3.0,7
54190,38.0,52.0,92.0,2.0,60.0,11.0,9
54278,38.0,52.0,92.0,2.0,60.0,10.0,2
54279,38.0,52.0,92.0,2.0,60.0,16.0,11
54280,38.0,52.0,92.0,2.0,60.0,13.0,12
54281,38.0,52.0,92.0,2.0,60.0,3.0,7
54282,38.0,52.0,92.0,2.0,60.0,5.0,9
54283,38.0,52.0,92.0,2.0,60.0,0.0,7
54284,38.0,52.0,92.0,2.0,60.0,3.0,7
63800,48.0,68.0,28.0,76.0,88.0,0.0,11
63801,48.0,68.0,28.0,76.0,88.0,3.0,6
54285,38.0,52.0,92.0,2.0,60.0,0.0,7
54286,38.0,52.0,92.0,2.0,60.0,3.0,7
54288,38.0,52.0,92.0,2.0,60.0,11.0,9
54287,38.0,52.0,92.0,2.0,60.0,11.0,9
54299,38.0,52.0,92.0,2.0,60.0,3.0,7
54309,38.0,52.0,92.0,2.0,60.0,0.0,7
54289,38.0,52.0,92.0,2.0,60.0,3.0,7
54290,38.0,52.0,92.0,2.0,60.0,16.0,11
54297,38.0,52.0,92.0,2.0,60.0,2.0,15
54291,38.0,52.0,92.0,2.0,60.0,9.0,7
54292,38.0,52.0,92.0,2.0,60.0,12.0,4
54293,38.0,52.0,92.0,2.0,60.0,13.0,12
54294,38.0,52.0,92.0,2.0,60.0,10.0,2
54300,38.0,52.0,92.0,2.0,60.0,12.0,4
54318,38.0,52.0,92.0,2.0,60.0,9.0,7
54301,38.0,52.0,92.0,2.0,60.0,10.0,2
54320,38.0,52.0,92.0,2.0,60.0,8.0,14
67400,10.0,36.0,34.0,82.0,80.0,8.0,5
67401,10.0,36.0,34.0,82.0,80.0,10.0,11
54302,38.0,52.0,92.0,2.0,60.0,2.0,15
54303,38.0,52.0,92.0,2.0,60.0,4.0,6
54304,38.0,52.0,92.0,2.0,60.0,11.0,9
54305,38.0,52.0,92.0,2.0,60.0,0.0,7
54306,38.0,52.0,92.0,2.0,60.0,3.0,7
54307,38.0,52.0,92.0,2.0,60.0,11.0,9
54308,38.0,52.0,92.0,2.0,60.0,5.0,9
54310,38.0,52.0,92.0,2.0,60.0,11.0,9
54311,38.0,52.0,92.0,2.0,60.0,2.0,15
54312,38.0,52.0,92.0,2.0,60.0,3.0,7
54319,38.0,52.0,92.0,2.0,60.0,1.0,7
54313,38.0,52.0,92.0,2.0,60.0,10.0,2
54314,38.0,52.0,92.0,2.0,60.0,2.0,15
54315,38.0,52.0,92.0,2.0,60.0,10.0,2
67402,10.0,36.0,34.0,82.0,80.0,2.0,9
67408,10.0,36.0,34.0,82.0,80.0,10.0,11
54316,38.0,52.0,92.0,2.0,60.0,13.0,12
54317,38.0,52.0,92.0,2.0,60.0,0.0,7
54321,38.0,52.0,92.0,2.0,60.0,11.0,9
54322,38.0,52.0,92.0,2.0,60.0,0.0,7
54342,38.0,52.0,92.0,2.0,60.0,2.0,15
54323,38.0,52.0,92.0,2.0,60.0,8.0,14
54324,38.0,52.0,92.0,2.0,60.0,3.0,7
54325,38.0,52.0,92.0,2.0,60.0,16.0,11
54326,38.0,52.0,92.0,2.0,60.0,7.0,4
54327,38.0,52.0,92.0,2.0,60.0,3.0,7
54328,38.0,52.0,92.0,2.0,60.0,16.0,11
